pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-1136 b,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,4.1727,0.0003,-0.0003,0.0,0.05106,0.0009,-0.0009,0.0,,,,,,,,,3.5,0.8,-0.7,0.0,0.01101223,0.00251708,-0.00220245,0.0,Mass,0.027,0.009,-0.009,0.0,,,,,1216.0,12.0,-12.0,0.0,1.0,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,1.022,0.027,-0.027,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.47,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362,0.1583,-0.1577,9.534,0.003,-0.003,8.034,0.021,-0.021,9.36789,0.000589,-0.000589,2024-04-10,2024-02,2024-04-10
TOI-1136 c,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,6.2574,0.0002,-0.0002,0.0,0.0669,0.0005,-0.0005,0.0,,,,,,,,,6.32,1.1,-1.3,0.0,0.01988494,0.00346099,-0.00409026,0.0,Mass,0.11,0.01,-0.01,0.0,,,,,1062.0,7.0,-7.0,0.0,1.0,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,1.022,0.027,-0.027,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.47,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362,0.1583,-0.1577,9.534,0.003,-0.003,8.034,0.021,-0.021,9.36789,0.000589,-0.000589,2024-04-10,2024-02,2024-04-10
TOI-1136 d,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,12.5199,0.0004,-0.0004,0.0,0.1062,0.0008,-0.0008,0.0,,,,,,,,,8.35,1.8,-1.6,0.0,0.02627204,0.00566343,-0.00503416,0.0,Mass,0.042,0.004,-0.004,0.0,,,,,843.0,6.0,-6.0,0.0,1.0,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,1.022,0.027,-0.027,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.47,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362,0.1583,-0.1577,9.534,0.003,-0.003,8.034,0.021,-0.021,9.36789,0.000589,-0.000589,2024-04-10,2024-02,2024-04-10
TOI-1136 f,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,26.321,0.001,-0.001,0.0,0.174,0.002,-0.002,0.0,,,,,,,,,9.7,3.9,-3.7,0.0,0.03051961,0.01227077,-0.0116415,0.0,Mass,0.001,0.001,-0.001,0.0,,,,,658.0,5.0,-5.0,0.0,1.0,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,1.022,0.027,-0.027,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.47,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362,0.1583,-0.1577,9.534,0.003,-0.003,8.034,0.021,-0.021,9.36789,0.000589,-0.000589,2024-04-10,2024-02,2024-04-10
TOI-1136 g,TOI-1136,1,1,6,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BEARD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...70B/abstract target=ref>Beard et al. 2024</a>,39.545,0.002,-0.002,0.0,0.229,0.003,-0.003,0.0,,,,,,,,,5.6,4.1,-3.2,0.0,0.01761957,0.01290004,-0.01006833,0.0,Mass,0.04,0.01,-0.01,0.0,,,,,574.0,5.0,-5.0,0.0,1.0,<a refstr=DAI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221009283D/abstract target=ref>Dai et al. 2022</a>,,5770.0,50.0,-50.0,0.0,0.968,0.036,-0.036,0.0,1.022,0.027,-0.027,0.0,0.07,0.06,-0.06,0.0,[Fe/H],4.47,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m44.38s,192.1848981,+64d51m18.99s,64.8552755,84.5362,0.1583,-0.1577,9.534,0.003,-0.003,8.034,0.021,-0.021,9.36789,0.000589,-0.000589,2024-04-10,2024-02,2024-04-10
TOI-1173 b,TOI-1173,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GALARZA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...91G/abstract target=ref>Galarza et al. 2024</a>,7.06466,0.00028,-0.00029,0.0,0.0696,0.0014,-0.0014,0.0,9.19,0.18,-0.18,0.0,0.8198783,0.01605855,-0.01605855,0.0,27.4,1.7,-1.7,0.0,0.08621004,0.0053488,-0.0053488,0.0,Mass,0.023,0.025,-0.016,0.0,132.0,10.0,-10.0,0.0,868.0,11.0,-11.0,0.0,0.0,<a refstr=GALARZA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...91G/abstract target=ref>Galarza et al. 2024</a>,G9,5350.0,34.0,-34.0,0.0,0.934,0.011,-0.011,0.0,0.911,0.028,-0.03,0.0,0.139,0.065,-0.065,0.0,[Fe/H],4.45,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h10m43.94s,197.6830975,+70d46m04.84s,70.7680117,132.353,0.461,-0.458,11.038,0.009,-0.009,9.134,0.015,-0.015,10.8041,0.000359,-0.000359,2024-08-07,2024-08,2024-08-07
TOI-1194 b,TOI-1194,0,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231012458W/abstract target=ref>Wang et al. 2023</a>,2.310644,1e-06,-1e-06,0.0,0.03428,0.00055,-0.00055,0.0,8.5972882,0.50440413,-0.45956821,0.0,0.767,0.045,-0.041,0.0,144.92975359,17.48056238,-16.20924876,0.0,0.456,0.055,-0.051,0.0,Mass,0.076,0.032,-0.043,0.0,,,,,1391.0,38.0,-37.0,0.0,0.0,<a refstr=WANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231012458W/abstract target=ref>Wang et al. 2023</a>,,5446.0,51.0,-48.0,0.0,0.963,0.056,-0.051,0.0,1.007,0.05,-0.048,0.0,0.29,0.078,-0.078,0.0,[Fe/H],4.473,0.043,-0.042,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m17.16s,167.8214811,+69d57m53.19s,69.9647749,149.667,0.655,-0.649,11.302,0.01,-0.01,9.34,0.015,-0.015,10.9887,0.000409,-0.000409,2023-11-06,2023-10,2023-11-06
TOI-1199 b,TOI-1199,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SERRANO_BELL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240207861S/abstract target=ref>Serrano Bell et al. 2024</a>,3.671463,3e-06,-3e-06,0.0,0.04988,0.00091,-0.00091,0.0,10.5140239,0.28022452,-0.28022452,0.0,0.938,0.025,-0.025,0.0,75.96098927,6.35656814,-6.35656814,0.0,0.239,0.02,-0.02,0.0,Mass,0.03,0.029,-0.029,0.0,,,,,1486.0,20.0,-20.0,0.0,0.0,<a refstr=SERRANO_BELL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240207861S/abstract target=ref>Serrano Bell et al. 2024</a>,,5710.0,40.0,-40.0,0.0,1.45,0.03,-0.03,0.0,1.23,0.07,-0.07,0.0,0.44,0.04,-0.04,0.0,[Fe/H],4.19,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h07m31.36s,166.8806581,+61d21m09.26s,61.3525723,248.427,1.792,-1.767,11.093,0.007,-0.007,9.466,0.015,-0.015,10.8853,0.000391,-0.000391,2024-03-05,2024-02,2024-03-05
TOI-1203 b,TOI-1203,1,1,4,Radial Velocity,2025,La Silla Observatory,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250910136G/abstract target=ref>Gandolfi et al. 2025</a>,4.1572888,5e-06,-4.9e-06,0.0,0.04869,0.00094,-0.00095,0.0,1.52,0.045,-0.046,0.0,0.13560555,0.00401464,-0.00410385,0.0,3.51,0.33,-0.32,0.0,0.0110437,0.0010383,-0.00100683,0.0,Mass,0.067,0.063,-0.045,0.0,572.2,32.3,-30.3,0.0,1361.2,18.8,-18.4,0.0,0.0,<a refstr=GANDOLFI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250910136G/abstract target=ref>Gandolfi et al. 2025</a>,G3 V,5737.0,62.0,-62.0,0.0,1.179,0.011,-0.011,0.0,0.886,0.036,-0.036,0.0,-0.39,0.04,-0.04,0.0,[Fe/H],4.34,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h12m54.42s,168.2267358,-34d24m24.97s,-34.4069371,64.9943,0.1902,-0.1891,8.59,0.03,-0.03,6.997,0.021,-0.021,8.42196,0.000197,-0.000197,2025-10-02,2025-09,2025-10-02
TOI-1203 d,TOI-1203,1,1,4,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250910136G/abstract target=ref>Gandolfi et al. 2025</a>,25.502672,3.1e-05,-2.8e-05,0.0,0.1632,0.0031,-0.0032,0.0,2.918,0.046,-0.045,0.0,0.26032697,0.00410385,-0.00401464,0.0,7.39,0.62,-0.62,0.0,0.02325154,0.00195074,-0.00195074,0.0,Mass,0.032,0.034,-0.023,0.0,51.0,2.9,-2.7,0.0,743.6,10.3,-10.1,0.0,0.0,<a refstr=GANDOLFI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250910136G/abstract target=ref>Gandolfi et al. 2025</a>,G3 V,5737.0,62.0,-62.0,0.0,1.179,0.011,-0.011,0.0,0.886,0.036,-0.036,0.0,-0.39,0.04,-0.04,0.0,[Fe/H],4.34,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h12m54.42s,168.2267358,-34d24m24.97s,-34.4069371,64.9943,0.1902,-0.1891,8.59,0.03,-0.03,6.997,0.021,-0.021,8.42196,0.000197,-0.000197,2025-10-02,2025-09,2025-10-02
TOI-1221 b,TOI-1221,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..217M/abstract target=ref>Mann et al. 2023</a>,91.68278,0.00032,-0.00041,0.0,0.387,0.026,-0.023,0.0,2.91,0.13,-0.12,0.0,0.25961326,0.01159784,-0.0107057,0.0,1112.3994245,,,1.0,3.5,,,1.0,Mass,0.21,,,1.0,6.06,0.85,-0.77,0.0,440.0,60.0,-60.0,0.0,1.0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..217M/abstract target=ref>Mann et al. 2023</a>,,5592.0,50.0,-50.0,0.0,1.031,0.022,-0.022,0.0,0.93,0.22,-0.22,0.0,0.06,0.08,-0.08,0.0,[Fe/H],4.38,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h11m41.05s,107.9210254,-65d30m31.88s,-65.5088568,138.411,0.387,-0.386,10.494,0.006,-0.006,9.036,0.021,-0.021,10.5262,0.000245,-0.000245,2023-05-16,2023-05,2023-05-16
TOI-1231 b,TOI-1231,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...87B/abstract target=ref>Burt et al. 2021</a>,24.245586,6.4e-05,-6.6e-05,0.0,0.1288,0.0021,-0.0022,0.0,3.65,0.16,-0.15,0.0,0.32563175,0.01427427,-0.01338213,0.0,15.4,3.3,-3.3,0.0,0.04845382,0.01038296,-0.01038296,0.0,Mass,0.087,0.12,-0.061,0.0,1.93,0.1,-0.1,0.0,329.6,3.8,-3.7,0.0,0.0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...87B/abstract target=ref>Burt et al. 2021</a>,M3 V,3553.0,51.0,-52.0,0.0,0.476,0.015,-0.014,0.0,0.485,0.024,-0.024,0.0,0.041,0.069,-0.063,0.0,[Fe/H],4.767,0.033,-0.035,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h26m59.34s,156.74726,-52d28m04.34s,-52.4678724,27.6227,0.0609,-0.0609,12.36,0.2,-0.2,8.069,0.026,-0.026,11.36,0.000922,-0.000922,2021-11-09,2021-09,2021-11-09
TOI-1235 b,TOI-1235,0,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...22C/abstract target=ref>Cloutier et al. 2020</a>,3.444729,3.1e-05,-2.8e-05,0.0,0.03845,0.00037,-0.0004,0.0,1.738,0.087,-0.076,0.0,0.15505397,0.00776162,-0.00678027,0.0,6.91,0.75,-0.85,0.0,0.02174118,0.00235975,-0.00267439,0.0,Mass,0.15,,,1.0,53.6,5.3,-4.7,0.0,754.0,18.0,-18.0,0.0,0.0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...22C/abstract target=ref>Cloutier et al. 2020</a>,,3872.0,70.0,-70.0,0.0,0.63,0.015,-0.015,0.0,0.64,0.016,-0.016,0.0,0.05,0.09,-0.09,0.0,[Fe/H],4.646,0.024,-0.024,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h08m52.38s,152.2182549,+69d16m35.83s,69.2766204,39.6345,0.0478,-0.0478,11.495,0.056,-0.056,7.893,0.023,-0.023,10.8492,0.000519,-0.000519,2020-05-28,2020-07,2020-06-04
TOI-1238 b,TOI-1238,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,0.764597,1.3e-05,-1.1e-05,0.0,0.0139,0.0008,-0.0008,0.0,1.21,0.11,-0.1,0.0,0.10794916,0.00981356,-0.00892142,0.0,3.76,1.15,-1.07,0.0,0.01183028,0.0036183,-0.0033666,0.0,Mass,0.25,,,1.0,442.0,39.0,-35.0,0.0,1133.0,168.0,-168.0,0.0,0.0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,K7/M0,4089.0,54.0,-54.0,0.0,0.58,0.02,-0.02,0.0,0.59,0.02,-0.02,0.0,0.31,0.19,-0.19,0.0,[Fe/H],4.63,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m31.76s,201.3823387,+68d50m09.84s,68.8360678,70.7145,0.12055,-0.12055,12.796,0.049,-0.049,9.184,0.014,-0.014,12.2219,0.000347,-0.000347,2025-07-29,2022-02,2025-07-29
TOI-1238 c,TOI-1238,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,3.294736,3.4e-05,-3.6e-05,0.0,0.037,0.002,-0.002,0.0,2.11,0.14,-0.14,0.0,0.18824192,0.01248998,-0.01248998,0.0,8.32,1.9,-1.88,0.0,0.02617765,0.00597807,-0.00591514,0.0,Mass,0.15,,,1.0,63.0,6.0,-5.0,0.0,695.0,105.0,-105.0,0.0,0.0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,K7/M0,4089.0,54.0,-54.0,0.0,0.58,0.02,-0.02,0.0,0.59,0.02,-0.02,0.0,0.31,0.19,-0.19,0.0,[Fe/H],4.63,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m31.76s,201.3823387,+68d50m09.84s,68.8360678,70.7145,0.12055,-0.12055,12.796,0.049,-0.049,9.184,0.014,-0.014,12.2219,0.000347,-0.000347,2025-07-29,2022-02,2025-07-29
TOI-125 b,TOI-125,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=QUINN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..177Q/abstract target=ref>Quinn et al. 2019</a>,4.65382,0.00032,-0.00031,0.0,0.0521,0.0009,-0.00082,0.0,2.755,0.091,-0.079,0.0,0.24578464,0.00811848,-0.00704791,0.0,,,,,,,,,,0.183,0.14,-0.098,0.0,179.0,12.0,-14.0,0.0,1029.0,14.0,-14.0,0.0,0.0,<a refstr=QUINN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..177Q/abstract target=ref>Quinn et al. 2019</a>,K0 V,5282.0,67.0,-75.0,0.0,0.852,0.017,-0.016,0.0,0.871,0.046,-0.04,0.0,0.069,0.083,-0.081,0.0,[Fe/H],4.518,0.027,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.059,0.444,-0.44,11.023,0.008,-0.008,8.995,0.021,-0.021,10.718,0.000411,-0.000411,2020-02-06,2019-11,2019-11-07
TOI-125 c,TOI-125,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=QUINN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..177Q/abstract target=ref>Quinn et al. 2019</a>,9.15067,0.00062,-0.00069,0.0,0.0818,0.0014,-0.0013,0.0,2.79,0.1,-0.1,0.0,0.24890713,0.0089214,-0.0089214,0.0,,,,,,,,,,0.065,0.067,-0.046,0.0,75.39,4.11,-4.04,0.0,821.0,11.0,-11.0,0.0,0.0,<a refstr=QUINN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..177Q/abstract target=ref>Quinn et al. 2019</a>,K0 V,5282.0,67.0,-75.0,0.0,0.852,0.017,-0.016,0.0,0.871,0.046,-0.04,0.0,0.069,0.083,-0.081,0.0,[Fe/H],4.518,0.027,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.059,0.444,-0.44,11.023,0.008,-0.008,8.995,0.021,-0.021,10.718,0.000411,-0.000411,2020-02-06,2019-11,2019-11-07
TOI-125 d,TOI-125,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,19.98,0.005,-0.0056,0.0,0.137,0.0022,-0.0022,0.0,2.93,0.17,-0.17,0.0,0.26139709,0.01516638,-0.01516638,0.0,13.6,1.2,-1.2,0.0,0.04279017,0.0037756,-0.0037756,0.0,Mass,0.168,0.088,-0.062,0.0,26.7,1.4,-1.4,0.0,638.1,6.6,-6.6,0.0,0.0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,K0 V,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,0.859,0.044,-0.038,0.0,-0.02,0.03,-0.03,0.0,[Fe/H],4.516,0.024,-0.024,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.059,0.444,-0.44,11.023,0.008,-0.008,8.995,0.021,-0.021,10.718,0.000411,-0.000411,2020-02-06,2020-03,2020-02-13
TOI-1266 b,TOI-1266,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GREKLEK_MCKEON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240916374G/abstract target=ref>Greklek-McKeon et al. 2024</a>,10.8945,0.00023,-0.00026,0.0,0.073,0.0011,-0.0011,0.0,2.52,0.08,-0.08,0.0,0.22481973,0.00713713,-0.00713713,0.0,4.46,0.69,-0.69,0.0,0.01403273,0.00217098,-0.00217098,0.0,Mass,0.039,0.035,-0.025,0.0,,,,,415.0,7.0,-7.0,0.0,1.0,<a refstr=GREKLEK_MCKEON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240916374G/abstract target=ref>Greklek-McKeon et al. 2024</a>,M2,3563.0,77.0,-77.0,0.0,0.4232,0.0077,-0.0079,0.0,0.437,0.021,-0.021,0.0,-0.109,0.092,-0.092,0.0,[Fe/H],4.826,0.02,-0.021,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118,0.0295,-0.0295,12.941,0.049,-0.049,8.84,0.02,-0.02,12.1222,0.000249,-0.000249,2025-03-21,2024-09,2025-03-21
TOI-1266 c,TOI-1266,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMORY_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..49D/abstract target=ref>Demory et al. 2020</a>,18.80151,0.00067,-0.00069,0.0,0.1058,0.0023,-0.0024,0.0,1.56,0.15,-0.13,0.0,0.13917388,0.0133821,-0.01159782,0.0,2.2,2.0,-1.5,0.0,0.00692194,0.00629267,-0.0047195,0.0,Mass,0.04,0.03,-0.03,0.0,2.3,0.5,-0.4,0.0,344.0,16.0,-16.0,0.0,1.0,<a refstr=DEMORY_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..49D/abstract target=ref>Demory et al. 2020</a>,M3,3600.0,150.0,-150.0,0.0,0.42,0.02,-0.02,0.0,0.45,0.03,-0.03,0.0,-0.5,0.5,-0.5,0.0,[Fe/H],4.85,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118,0.0295,-0.0295,12.941,0.049,-0.049,8.84,0.02,-0.02,12.1222,0.000249,-0.000249,2020-10-01,2020-10,2020-10-08
